Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
1252,202,497,249640,604,0.0,2,299,-9.438,1,313,131.935,4.0,225,0,Oceans (Where Feet May Fail) - Radio Version,Hillsong United
1253,587,464,205387,225,5.64e-06,0,116,-9.155,1,403,84.677,4.0,209,0,O God Forgive Us,for KING & COUNTRY
1254,298,306,293331,742,0.0,11,126,-3.914,1,427,155.873,3.0,149,0,Death Was Arrested,North Point InsideOut
1255,149,536,243013,711,0.0,6,112,-4.916,1,367,147.9,4.0,326,0,Back To God,Reba McEntire
1256,767,429,264320,636,5.14e-05,5,203,-7.684,1,325,123.966,4.0,233,0,Say The Word,Hillsong United
1257,627,295,252360,326,0.0,9,157,-6.125,0,318,126.704,3.0,136,0,On My Side,Kim Walker-Smith
1258,218,534,168040,933,0.0,6,159,-4.021,1,781,174.081,4.0,783,0,Bloom,Grayson Reed
1259,104,475,219280,0.92,0.0,5,575,-4.991,1,941,154.906,4.0,729,0,Revival,Third Day
1260,415,436,248962,618,2.46e-06,3,177,-8.402,0,432,83.982,4.0,352,0,Hold It All,Cody Carnes
1261,458,704,201093,928,0.0,8,345,-3.422,1,443,113.981,4.0,0.96,0,Lifer,MercyMe
1262,166,543,202039,944,0.0,11,146,-2.647,1,759,93.957,4.0,728,0,Now,Mallary Hope
1263,108,534,235733,862,0.0,1,104,-4.282,1,486,104.012,4.0,435,0,Battles,The Afters
1264,0.85,227,247020,309,0.0,0,898,-7.368,1,292,167.097,4.0,225,0,Prove Me Wrong,Mandisa
1265,193,732,207052,606,1.25e-06,10,165,-5.21,1,313,115.985,4.0,637,0,Run the Race,Holly Starr
1266,322,659,167711,848,0.0,4,243,-3.273,1,202,166.009,4.0,961,0,The Happy Song,Jamie Grace
1267,298,588,228453,0.58,0.0,0,811,-7.833,1,272,138.013,4.0,492,0,Find You Here,Ellie Holcomb
1268,875,353,199111,0.87,0.0,0,79,-5.386,1,127,135.045,4.0,308,0,Change The World (feat. Hollyn),Derek Minor
1269,225,696,230933,713,2.22e-06,11,194,-5.114,0,123,189.932,4.0,368,0,Rise,Kim Walker-Smith
1270,532,529,208520,769,0.0,11,0.19,-6.369,1,469,73.946,4.0,648,0,Priceless,for KING & COUNTRY
1271,774,525,239999,657,0.0,7,778,-6.394,1,271,77.013,4.0,286,0,Alive In You - Studio Version,Jesus Culture
1272,187,423,238200,502,0.0,2,108,-5.924,1,293,135.858,4.0,968,0,What A Beautiful Name,Hillsong Worship
1273,497,574,240453,802,0.0,11,333,-4.801,0,299,128.062,4.0,0.52,0,Beloved,Jordan Feliz
1274,619,388,347893,542,0.0,2,175,-6.122,1,321,135.866,3.0,128,0,There Is a Cloud,Elevation Worship
1275,643,519,217800,907,0.0,4,264,-3.918,1,444,147.957,4.0,603,0,Rise,Danny Gokey
1276,687,688,183413,843,0.0,5,464,-4.12,1,452,105.02,4.0,841,0,Fearless,Jasmine Murray
1277,807,569,235680,484,9.35e-06,0,163,-6.536,1,304,122.08,4.0,308,0,Tears,Matt Hammitt
1278,24,547,228040,511,1.24e-06,11,109,-5.802,1,294,143.968,4.0,179,0,To Live Is Christ,Sidewalk Prophets
1279,198,511,237453,831,0.0,11,661,-4.826,1,131,141.971,4.0,544,0,Be The Change,Britt Nicole
1280,937,676,200481,0.79,8.94e-05,7,938,-3.674,1,338,99.948,4.0,484,0,Parachute,Joshua Micah
1281,646,587,203937,791,0.0,8,0.25,-6.313,0,911,125.993,4.0,593,0,Where You Are (Reimagined),Hillsong Young & Free
1282,183,389,297320,525,0.0,9,308,-7.941,1,403,143.919,3.0,963,0,The Cause Of Christ,Kari Jobe
1283,105,528,216400,0.59,0.0,6,104,-6.682,1,352,118.031,4.0,113,0,King Of The World,Natalie Grant
1284,326,0.37,235227,723,0.0,0,982,-4.774,1,364,149.923,4.0,117,0,Come Alive (Dry Bones),Lauren Daigle
1285,919,301,254373,762,0.0,7,822,-3.392,1,402,161.864,3.0,208,0,Even So Come - Radio Version/Live,Passion
1286,839,459,256933,561,0.0,7,998,-7.091,1,271,144.784,4.0,298,0,"10,000 Reasons (Bless the Lord) [Radio Version]",Matt Redman
1287,793,545,234199,576,0.0,6,103,-11.081,1,277,100.304,4.0,416,0,More Than Conquerors (Radio Version),Steven Curtis Chapman
1288,471,495,243800,0.71,0.0,0,703,-3.941,1,288,90.024,4.0,332,0,TESTIFY,NEEDTOBREATHE
1289,832,492,232379,656,0.0,9,202,-7.361,1,365,147.948,3.0,336,0,Great Are You Lord (Radio Mix),one sonic society
1290,551,401,307680,0.7,0.0,0,961,-5.07,1,368,81.049,4.0,171,0,Worthy Of Your Name - Studio,Passion
1291,392,436,288253,836,1.12e-06,10,113,-4.884,1,497,147.978,4.0,314,0,My All In All,Phil Wickham
1292,101,674,237146,895,0.0,0,996,-3.973,1,337,102.984,4.0,558,0,Love Broke Thru,tobyMac
1293,133,566,208627,766,0.0,11,117,-6.87,1,552,139.955,4.0,393,0,Magnify,We Are Messengers
1294,157,211,252965,649,0.0,0,117,-7.28,1,393,150.11,4.0,289,0,The Cross Has The Final Word,Cody Carnes
1295,196,305,331613,726,0.0,9,464,-6.375,1,61,82.673,4.0,547,0,Eye of the Storm (feat. Gabe Real),Ryan Stevenson
1296,127,237,247533,0.99,914,7,393,-3.331,1,0.24,151.545,4.0,169,0,Black Colors,Victim Of Deception
1297,1.51e-05,455,311217,994,12,4,908,-4.584,0,193,125.035,4.0,703,0,A Darkened Gospel,A Wake in Providence
1298,7.94e-06,236,239696,981,874,6,325,-2.635,1,299,160.114,4.0,129,0,Soil the Stillborn,Infant Annihilator
1299,256,468,201783,998,0.0,9,233,-994,0,0.15,140.003,4.0,64,0,No Absolution,Thy Art Is Murder
1300,102,476,314907,962,106,8,137,-4.023,1,0.12,145.947,4.0,451,0,Hearteater,To The Grave
1301,8.35e-06,226,209563,553,379,1,728,-9.169,1,546,129.255,4.0,323,0,Shapeless Abomination,Beyond the Extraction
1302,105,495,263687,955,551,6,308,-4.181,1,798,130.002,4.0,362,0,Dirty Waters,Into Oblivion
1303,5.83e-05,296,229859,983,146,11,508,-2.999,1,169,115.003,4.0,231,0,Defiled,Hive
1304,1.84e-05,474,260706,925,901,2,324,-3.539,1,146,139.97,4.0,142,0,Negative,FRCTRD
1305,168,406,180872,936,242,2,62,-4.564,0,0.11,139.922,4.0,0.26,0,Distorting of Perception,Until We Die
1306,8.12e-05,173,267600,927,0.23,1,229,-5.22,1,869,99.131,4.0,183,0,Ruin,Altered Perceptions
1307,1.01e-05,404,224812,989,556,2,536,-1.374,1,184,94.291,4.0,153,0,Fauxhammer,Black Tongue
1308,393,456,217133,0.97,432,1,914,-4.655,1,175,124.976,4.0,399,0,Spiteful Nature,I Shall Devour
1309,147,242,233796,0.96,562,1,923,-4.112,1,306,169.896,4.0,199,0,We Wait,I Declare War
1310,4.42e-05,472,229640,942,823,11,324,-3.954,0,951,150.005,4.0,186,0,Plague of Immortality (feat. Dean Lamb Of Archspire),Within Destruction
1311,2.95e-05,227,244181,921,792,1,154,-6.149,0,99,175.167,3.0,116,0,Arrogance,Traitors
1312,5.73e-05,444,268187,943,704,1,114,-4.955,0,0.09,119.945,4.0,292,0,Inferiority,Neberu
1313,8.53e-05,0.17,319582,866,976,4,569,-7.304,1,101,117.539,4.0,0.11,0,Senseless Order,Signs of the Swarm
1314,4.19e-05,276,294034,919,181,1,479,-3.773,1,111,116.038,3.0,149,0,Advent,Shotgun Surgeon
1315,6.49e-05,401,264107,988,116,1,342,-4.104,0,192,155.356,4.0,191,0,Venomous,Whitechapel
1316,7.53e-05,398,200525,974,76,1,389,-2.823,0,0.16,129.983,4.0,245,0,Substance Affliction,Advocates
1317,696,566,250647,986,164,1,399,-5.016,1,884,127.515,4.0,0.15,0,To Encompass and Eclipse,A Trust Unclean
1318,103,0.39,192011,978,941,11,0.12,-4.209,1,289,100.221,4.0,102,0,Rope,Obscure of Acacia
1319,2.67e-05,336,282401,983,362,11,257,-1.812,0,128,113.711,4.0,131,0,Permanent Intoxication,Mycelia
1320,545,0.48,228923,984,283,3,588,-5.718,0,116,130.02,4.0,146,0,Tremendous Strain,Science Of Sleep
1321,273,285,232999,989,797,7,104,-4.407,1,147,140.019,4.0,201,0,Of Talons and Teeth,Reaping Asmodeia
1322,4.95e-05,428,221776,997,955,8,253,-3.587,1,185,149.998,4.0,533,0,Pitchblack,Walking Dead On Broadway
1323,283,256,197684,0.98,196,3,618,-5.107,1,964,94.99,4.0,0.11,0,Zerotonin 2,Darknet
1324,102,491,309734,928,363,9,0.14,-3.866,1,938,132.973,4.0,0.14,0,False Hope,The Machinist
1325,673,274,198011,925,156,1,0.47,-5.204,1,111,161.25,4.0,102,0,1208,Extortionist
1326,125,217,255725,0.98,139,5,287,-3.332,1,133,139.024,4.0,658,0,Plagues,The End At The Beginning
1327,4.58e-05,261,149278,863,7.33e-06,11,329,-7.199,1,721,108.347,4.0,316,0,Hear Me Out,Risking It All
1328,1.35e-05,517,256920,991,1.44e-05,9,501,-2.406,0,112,120.026,4.0,194,0,Down into the Abyss,Conjonctive
1329,482,258,282101,905,489,10,686,-4.897,1,136,112.94,4.0,0.16,0,Dance of the Witch,At Rest
1330,1.2e-05,484,328000,0.98,188,0,779,-1.939,1,75,119.997,4.0,165,0,New World Slaughter,Iconoclast
1331,6.56e-05,387,300000,967,226,5,337,-3.335,0,128,129.904,4.0,536,0,FVNERAL MOON,Lorna Shore
1332,29,424,271560,992,2.13e-05,5,322,-2.976,0,0.19,145.144,4.0,914,0,Beautiful Agony,Within The Ruins
1333,111,0.45,267000,986,251,1,645,-2.384,1,151,159.976,4.0,172,0,Ways Of Transfiguration,Buried Side
1334,2.13e-05,222,278577,985,644,7,775,-4.105,1,149,136.227,4.0,0.16,0,Black Mammoth,Fit For An Autopsy
1335,5.4e-05,455,210426,973,193,1,365,-4.597,0,132,102.076,4.0,448,0,Solicitude,Belie My Burial
1336,123,398,252005,955,458,7,299,-3.39,0,698,100.03,4.0,134,0,The Call of Mighty,Crucify Me Gently
1337,8.8e-06,399,267209,877,358,11,677,-5.418,0,804,112.351,3.0,254,0,Manufactured Existence,Lord of War
1338,3.28e-05,401,194000,921,753,6,359,-3.287,0,781,102.035,4.0,372,0,Bastard Son,God Of Nothing
1339,1.94e-05,209,246689,955,118,11,925,-4.527,1,143,199.988,4.0,114,0,The Shaping Sickness,Shadow of Intent
1340,1.56e-05,493,258868,964,733,1,727,-3.079,1,954,110.005,4.0,0.17,0,Drown Me in Blood,Carnifex
1341,115,339,219317,958,1.56e-05,9,651,-2.909,0,153,128.806,4.0,273,0,Inferno,"Above, Below"
1342,5.32e-05,458,184482,957,8.97e-05,0,364,-6.16,1,107,120.006,4.0,154,0,Debris,Paragon
1343,1.45e-05,263,275719,896,876,6,363,-8.048,1,0.11,113.106,4.0,251,0,"I, the Weak",The Voynich Code
1344,192,482,198947,968,454,6,108,-4.395,1,149,114.001,4.0,245,0,American Dream,Chelsea Grin
1345,2.21e-05,379,256114,979,877,9,453,-3.77,1,107,140.029,4.0,156,0,Temptress,Enterprise Earth
1346,2.05e-05,535,203500,974,149,10,263,-3.566,0,172,116.956,4.0,431,0,Flag of the Beast,Emmure
1347,1.69e-05,329,135653,993,641,6,342,-3.416,1,969,116.461,4.0,372,0,Unanswered,Suicide Silence
1348,4.55e-05,162,200961,957,867,10,669,-6.229,0,147,96.822,5.0,119,0,Be My Valentine (feat. Dickie Allen),Brojob
1349,5.41e-06,389,220558,985,954,1,305,-2.795,0,112,135.019,4.0,637,0,Prismatic Abyss,Aversions Crown
1350,631,636,180400,802,4.14e-05,2,59,-2.168,1,167,139.815,4.0,334,0,Right In,Skrillex
1351,145,716,215253,972,3.22e-05,7,317,-2.302,1,196,110.026,4.0,566,0,Bangarang (feat. Sirah),Skrillex
1352,49,596,301987,921,19,11,536,-2.5,0,74,139.969,4.0,232,0,Breakn' A Sweat,Skrillex
1353,75,616,292907,946,777,1,355,-2.876,1,687,127.992,4.0,332,0,The Devil's Den,Skrillex
1354,106,633,245053,926,0.54,11,133,-4.749,0,971,140.037,4.0,493,0,Right On Time,Skrillex
1355,12,605,200787,0.92,596,4,483,-2.298,0,713,174.974,4.0,0.22,0,Kyoto (feat. Sirah),Skrillex
1356,654,176,414747,479,591,7,0.13,-7.471,0,282,100.831,4.0,622,0,Skrillex Orchestral Suite By Varien - Bonus Track,Skrillex
1357,218,385,232716,404,1.57e-06,8,113,-6.999,1,29,146.128,4.0,703,0,Satellite,SALTNPAPER
1358,328,0.68,231679,593,0.0,1,105,-6.496,1,176,94.007,4.0,396,0,Nosedive,Dynamic Duo
1359,171,726,212409,889,106,6,741,-4.251,0,304,119.983,4.0,531,0,PIZZA,Oohyo
1360,773,741,193217,219,2.84e-06,11,116,-11.944,1,432,101.78,4.0,198,0,이대로 있어줘요 Stay With Me,도시총각 Dosichonggak
1361,498,587,246457,554,663,1,106,-7.212,1,424,80.013,4.0,431,0,Stardust,Kevin Oh
1362,2.54e-05,321,128340,751,235,9,109,-4.655,1,543,110.182,4.0,174,0,Burning youth,Hyukoh
1363,263,697,193605,692,0.0,7,104,-5.34,1,511,124.829,4.0,275,0,Wi Ing Wi Ing,Hyukoh
1364,712,483,229261,524,0.0,11,975,-3.92,1,261,91.878,4.0,519,0,Wonder,Standing Egg
1365,285,498,221293,436,0.0,6,0.06,-4.592,1,304,79.871,4.0,261,0,I'll Pick You Up,Standing Egg
1366,262,635,183781,575,337,11,361,-8.8,0,581,159.913,4.0,493,0,VAMOS,Oohyo
1367,364,819,186817,677,313,5,915,-5.703,0,423,94.975,4.0,0.93,0,MWAH,Humming Urban Stereo
1368,564,676,238895,508,142,2,101,-7.515,1,577,106.015,4.0,327,0,Loop,NELL
1369,873,657,201667,427,0.0,0,109,-6.879,1,377,144.014,4.0,0.24,0,With Me,Vanilla Acoustic
1370,989,483,263979,747,409,5,0.24,-4.363,1,549,80.117,4.0,223,0,Monster,PALGOU
1371,264,0.62,225800,529,0.0,5,354,-5.333,0,353,94.951,4.0,572,0,What 2 Do,DEAN
1372,669,751,230493,489,3.57e-06,8,177,-5.418,1,343,140.013,4.0,468,0,For Me,Gyepy
1373,765,767,203263,445,727,6,897,-8.527,1,328,119.923,4.0,375,0,Fallen in Love (Only With You),Jang Beom June
1374,164,844,226600,0.32,0.0,6,107,-9.532,0,475,125.927,4.0,575,0,Talk,10cm
1375,253,743,237588,886,267,8,714,-3.503,0,831,109.961,4.0,397,0,Black Out,PALGOU
1376,107,0.54,204589,408,811,0,111,-11.899,0,457,159.813,4.0,655,0,Sleeping Habits,Donguy
1377,224,657,230000,536,432,4,352,-7.073,1,303,119.95,4.0,184,0,Romance in Seoul,Neon Bunny
1378,532,549,200231,451,3.44e-05,1,425,-10.302,0,0.15,85.296,4.0,621,0,Hot and Cold (feat. Yun Cheoljong of 10cm),SunWoo Jung-A
1379,859,762,175792,277,0.0,7,161,-9.263,1,459,109.689,3.0,286,0,Ki-dult,SBGB
1380,837,214,249727,484,9.66e-05,9,114,-5.44,1,324,81.625,4.0,267,0,"지금 여기, 이곳에서 (Duet With 루시아) , 지금 여기, 이곳에서",Sentimental Scenery
1381,219,0.63,222546,684,108,11,103,-6.74,0,399,142.952,4.0,881,0,너와의 공식 Love Equation,플랫핏 Flat Feet
1382,806,0.35,254925,347,4.37e-06,4,102,-6.154,1,318,146.661,4.0,241,0,I Don't Love You,Urban Zakapa
1383,439,892,157001,443,0.0,0,866,-6.181,1,379,107.984,4.0,729,0,My eyes,10cm
1384,881,764,99610,177,3.34e-05,9,121,-13.596,0,983,115.697,4.0,569,0,Zig Zag,Kwon Jin Ah
1385,117,432,278999,761,2.88e-05,1,0.75,-4.126,1,305,138.004,4.0,334,0,Cake Love (PROD. BY The Black Skirts),XIA
1386,423,0.7,215005,425,1.72e-06,7,879,-9.52,1,287,95.058,4.0,283,0,HOW WAS YOUR DAY,Sugarbowl
1387,922,453,388463,678,5.11e-05,9,477,-7.291,0,494,131.936,4.0,827,0,변명 Shame,DyoN Joo
1388,414,574,299008,0.51,213,7,995,-7.63,1,334,121.989,4.0,125,0,You Wouldn't Even Know,Flower Soo
1389,705,894,222307,161,33,4,312,-14.311,1,88,104.968,4.0,818,0,장가갈 수 있을까 Can I Get Married?,Coffeeboy
1390,368,717,232944,844,1.93e-05,1,255,-5.363,0,299,110.023,4.0,825,0,Sneakers,Humming Urban Stereo
1391,289,712,223333,625,0.0,7,127,-8.832,1,149,100.004,4.0,718,0,Dangerous,Clazziquai Project
1392,138,768,224009,743,128,0,142,-6.09,1,455,89.983,4.0,692,0,Night Time Melody,Rude Paper
1393,909,489,202827,173,0.0,3,117,-9.827,1,567,121.054,3.0,625,0,Reason Why We Have To Break Up,Only U
1394,508,597,210893,575,0.0,10,265,-3.705,1,341,85.018,4.0,516,0,"Love, Love.",Big Brain
1395,772,598,224779,515,4.91e-06,5,164,-4.695,0,363,117.762,3.0,377,0,I Don't Want,Jungkey
1396,286,616,236960,387,0.0,9,277,-6.079,0,335,81.856,4.0,0.47,0,All in Vain,Mot
1397,805,766,319360,602,765,0,889,-8.388,0,273,100.042,4.0,378,0,귀가 Return Home,카우칩스 The CowChips
1398,804,792,293458,0.15,1.3e-05,1,704,-15.644,1,486,83.625,4.0,0.33,0,물 Water,권나무 Kwon Tree
1399,805,709,206013,0.29,0.0,4,0.17,-11.092,1,322,90.046,4.0,584,0,Summer Night You and I,Standing Egg
1400,858,679,257187,126,102,11,114,-10.562,0,369,129.75,3.0,114,0,Let You Go,Mot
1401,175,581,247497,312,5.57e-05,5,104,-8.984,0,54,181.893,4.0,506,0,Sooni (I'm your fanatic girl),SunWoo Jung-A
1402,578,652,177090,512,7.49e-06,5,101,-7.062,1,276,104.98,4.0,284,0,Run,Okdal
1403,654,0.73,205333,418,7.51e-05,2,0.13,-6.735,1,319,139.888,4.0,401,0,Petals on The Wind (Remake Version),Wable
1404,663,719,227827,478,886,2,496,-9.58,1,297,77.996,4.0,354,0,Morning Call - Remix Version,Ibadi
1405,827,524,193406,392,0.0,10,363,-8.938,0,305,145.88,4.0,296,0,Rub off,Kim Woo-Joo
1406,503,0.41,256333,648,0.0,7,219,-4.469,1,362,60.391,4.0,342,0,Don't You Cry For Me,Cobi
1407,947,483,248176,199,0.0,2,109,-11.37,1,586,78.103,4.0,162,0,Waves - Acoustic,Dean Lewis
1408,461,0.59,162084,568,562,7,106,-8.332,1,252,153.113,4.0,731,0,Runner,Jon and Roy
1409,302,696,292987,521,0.0,10,565,-8.465,0,332,100.0,4.0,471,0,No Role Modelz,J. Cole
1410,752,504,239320,705,0.0,6,128,-8.205,0,364,175.483,4.0,564,0,Wet Dreamz,J. Cole
1411,358,894,216520,284,487,11,0.11,-13.002,0,0.33,138.944,4.0,413,0,Neighbors,J. Cole
1412,361,653,264747,409,12,9,189,-11.446,1,421,174.324,4.0,181,0,Deja Vu,J. Cole
1413,331,889,301133,393,8.67e-06,4,283,-10.821,0,267,128.065,4.0,0.31,0,G.O.M.D.,J. Cole
1414,451,592,280615,701,0.0,10,327,-4.014,0,858,129.501,4.0,299,0,Litty (feat. Tory Lanez),Meek Mill
1415,242,589,223973,658,0.0,11,118,-5.288,0,203,77.521,4.0,254,0,All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill
1416,375,0.7,210472,693,0.0,2,314,-6.553,1,0.14,133.981,4.0,513,0,Froze (feat. Lil Uzi Vert & Nicki Minaj),Meek Mill
1417,415,0.37,250240,0.87,0.0,5,604,-2.09,1,271,79.092,4.0,334,0,Ima Boss - feat. Rick Ross,Meek Mill
1418,214,523,291280,783,0.0,6,612,-3.755,0,185,117.264,5.0,312,0,Apple of My Eye,Rick Ross
1419,895,434,332600,785,0.0,4,132,-4.169,0,128,106.926,5.0,393,0,Santorini Greece,Rick Ross
1420,123,481,341680,716,0.0,10,141,-5.996,0,622,78.829,4.0,399,0,Idols Become Rivals,Rick Ross
1421,612,729,275720,838,0.0,8,721,-4.476,0,313,136.869,4.0,0.35,0,Trap Trap Trap,Rick Ross
1422,589,662,267720,808,0.0,9,613,-3.06,1,122,76.493,4.0,448,0,Dead Presidents,Rick Ross
1423,184,541,225427,609,0.0,1,179,-3.715,1,127,158.314,4.0,298,0,She On My Dick,Rick Ross
1424,84,629,242373,0.7,0.0,2,118,-6.212,1,264,85.814,4.0,159,0,I Think She Like Me,Rick Ross
1425,273,501,269720,775,0.0,7,211,-6.248,0,436,85.929,4.0,615,0,Powers That Be,Rick Ross
1426,755,0.54,224707,0.82,0.0,5,642,-3.824,1,138,78.063,4.0,516,0,Game Ain't Based On Sympathy,Rick Ross
1427,171,801,160000,642,946,9,112,-5.926,0,903,126.013,4.0,703,0,Humble,Wahlstedt
1428,33,707,201707,929,205,8,626,-4.199,0,901,123.004,4.0,403,0,My Friend,EDX
1429,306,696,192000,795,7.72e-06,8,243,-4.892,0,187,126.186,4.0,0.16,0,White Label (Is This Love),Still Young
1430,551,562,228414,885,805,8,621,-3.096,1,431,145.06,4.0,679,0,Home,Marshmello
1431,171,0.47,251350,863,143,6,96,-6.52,0,461,170.137,4.0,335,0,Front to Back,Buku
1432,227,726,335609,929,379,0,924,-7.146,0,771,123.036,4.0,706,0,Best Thing About,Lex Luca
1433,121,984,188852,941,539,9,26,-4.56,0,805,122.003,4.0,331,0,Flashwind - Radio Edit,Ben Remember
1434,135,0.72,188852,643,812,9,112,-7.691,1,369,122.012,4.0,323,0,Fuego,Alok
1435,613,473,169756,885,23,5,219,-3.42,0,454,149.698,4.0,278,0,Rose Horizon,Yellow Claw
1436,101,466,16588,943,0.0,6,458,-3.545,0,385,113.457,5.0,598,0,dance alot,Various Artists
1437,588,614,179613,792,0.0,5,105,-3.528,0,352,154.823,4.0,554,0,Save You,Wahlstedt
1438,433,775,248007,883,346,11,57,-5.83,0,703,125.006,4.0,682,0,I Want You,Chris Lake
1439,362,0.67,585000,792,881,7,101,-8.211,1,465,128.018,3.0,348,0,Polaris,deadmau5
1440,643,549,185726,816,1.38e-06,10,137,-5.044,0,233,109.774,4.0,523,0,Midnight Sun,Dirtcaps
1441,145,715,183752,964,468,0,174,-4.71,0,651,128.059,4.0,307,0,One Life Short,Geoxor
1442,771,466,224212,849,2.89e-06,9,104,-3.85,0,633,183.76,4.0,353,0,On Our Own (feat. Natalie Major),Showtek
1443,679,503,249655,989,542,6,548,-787,1,65,174.012,4.0,615,0,The Wall,Matrix & Futurebound
1444,518,718,148801,944,477,1,114,-5.041,1,386,125.004,4.0,328,0,All I Know,EDX
1445,987,443,210884,727,9.35e-06,0,118,-5.171,0,984,74.827,4.0,423,0,Freesol (feat. Skyler Stonestreet),Seven Lions
1446,576,396,265543,821,424,8,116,-3.826,1,104,171.927,4.0,122,0,Mantra - Mat Zo Remix,Noisia
1447,44,597,192041,832,2.96e-05,11,864,-5.48,0,147,162.03,4.0,479,0,Good Life,Kiso
1448,291,675,166286,929,724,9,397,-2.578,1,478,140.006,4.0,428,0,Twinbow,Slushii
1449,256,559,210968,854,2.61e-06,11,294,-3.923,0,36,156.008,4.0,474,0,Limitless (feat. Sophie Rose),Sam F
1450,235,714,176250,851,697,6,0.1,-3.387,0,121,128.004,4.0,692,0,Move On Me,Tom & Jame
1451,325,531,195252,769,0.0,10,305,-2.881,0,63,77.351,4.0,454,0,Wildcard,Mickey Valen
1452,149,738,190476,646,157,8,162,-5.384,1,611,125.923,4.0,401,0,Find You,Wahlstedt
1453,214,587,198426,772,698,4,447,-4.439,0,375,127.978,4.0,201,0,Legacy,Dimitri Vangelis & Wyman
1454,316,519,182720,829,0.0,5,759,-5.121,0,901,123.659,4.0,629,0,Show You Love,Kato
1455,139,718,188160,0.89,103,2,341,-3.931,1,144,124.943,4.0,304,0,Make U Love Me,Tujamo
1456,474,871,184762,893,852,5,891,-3.774,1,403,126.016,4.0,639,0,Bassline Riddim,Vato Gonzalez
1457,108,641,302506,676,0.0,9,152,-4.461,1,385,119.108,4.0,174,0,Light - GOSLO Remix,San Holo
1458,265,677,185613,778,0.0,6,247,-5.19,0,291,97.97,4.0,335,0,Walk Away,LVNDSCAPE
1459,158,633,155963,964,159,2,204,-3.573,1,298,124.022,4.0,111,0,Touch The Sky,Cedric Gervais
1460,144,529,179200,739,255,9,0.39,-5.356,0,543,149.915,4.0,403,0,"Afraid, Unafraid",SLUMBERJACK
1461,282,738,202286,818,543,2,101,-3.652,0,692,139.998,4.0,0.53,0,Make You Mine,Aire Atlantica
1462,238,303,199405,879,3.84e-05,8,431,-4.748,1,758,80.329,4.0,564,0,Riot Call (feat. Nevve),QUIX
1463,128,617,185089,524,438,5,362,-8.885,0,103,142.046,4.0,225,0,Modern Flame (feat. Yuna),Emmit Fenn
1464,56,164,206897,878,617,6,205,-4.953,0,0.11,171.908,4.0,196,0,Right Here,Keys N Krates
1465,129,823,207293,815,494,11,599,-3.947,1,134,125.989,4.0,473,0,Chicken Soup,Skrillex
1466,165,597,209664,952,145,9,305,-3.586,0,415,127.907,4.0,206,0,No Sleep,Bougenvilla
1467,705,0.71,166290,884,0.0,1,765,-1.258,1,347,149.995,4.0,579,0,Help,Borgore
1468,931,715,198750,989,109,2,475,-1.723,1,194,128.054,4.0,679,0,Waist Time,Diplo
1469,126,604,200625,796,0.0,1,106,-2.416,0,597,127.991,4.0,209,0,Scared To Be Lonely (Brooks Remix),Martin Garrix
1470,173,548,226172,811,3.56e-05,11,323,-3.985,1,475,155.08,4.0,411,0,Fuck It All Up (feat. JVZEL),DOLF
1471,509,546,174031,737,1.68e-05,5,114,-3.794,1,54,97.9,4.0,188,0,After All,Khrebto
1472,125,0.72,230853,746,476,11,929,-5.567,0,985,124.045,4.0,508,0,Something Just Like This - Don Diablo Remix,The Chainsmokers
1473,817,0.68,192200,941,621,0,852,-8.093,1,532,124.035,4.0,338,0,The Jam,Kideko
1474,143,626,219174,748,0.0,1,123,-5.899,1,345,121.067,4.0,217,0,Get What You Give,Felix Cartal
1475,107,723,211890,784,772,2,791,-5.547,1,334,128.027,4.0,382,0,Joyride,Bassjackers
1476,131,522,210816,0.86,209,10,122,-3.773,0,145,128.019,4.0,263,0,Open,Yellow Claw
1477,533,599,288877,667,0.0,7,134,-4.267,1,367,80.984,4.0,811,0,I'm the One,DJ Khaled
1478,521,719,194320,657,0.0,11,872,-4.588,0,494,122.02,4.0,694,0,There's Nothing Holdin' Me Back - NOTD Remix,Shawn Mendes
1479,461,615,201387,638,979,1,382,-5.341,1,0.13,106.002,4.0,0.41,0,Bon Appétit - MUNA Remix,Katy Perry
1480,647,695,182693,818,4.87e-06,5,219,-5.379,0,334,119.965,4.0,923,0,Hard Times,Paramore
1481,64,375,176387,0.93,0.0,2,318,-2.631,1,561,147.124,4.0,0.5,0,Kiwi,Harry Styles
1482,166,766,181000,771,2.51e-06,8,105,-4.358,1,483,113.946,4.0,655,0,Issues - Alan Walker Remix,Julia Michaels
1483,105,615,224773,564,0.0,9,148,-6.384,1,291,103.006,4.0,443,0,Young,The Chainsmokers
1484,121,692,195889,896,6.59e-05,1,199,-4.017,1,502,134.056,4.0,809,0,That's What I Like - Alan Walker Remix,Bruno Mars
